"Date","SPY","QQQ","IWM","EFA","EEM","AGG","TLT","GLD","USO","VNQ","GSG","HYG","IBIT"
2024-10-17,0.00742296822202928,0.0106696655573003,0.0126154703537522,0.00813218834542246,0.0104681542199489,0.00305438969586253,0.00835761236086923,0.00847045482844653,0.0242593487434607,0.00863193120414418,0.0140102494153996,0.00208039348010487,0.0350446664940247
2024-10-18,0.00722262913998924,0.0103850716442547,0.0119472249241155,0.00794819533070177,0.00989611989674343,0.00317113260806753,0.00850372372528494,0.00831247635884824,0.02332018269342,0.00863288885422685,0.0136818859741724,0.00207261089008292,0.0348520937227353
2024-10-21,0.00706875675724176,0.0102056268437374,0.0116553213569618,0.00783306270888915,0.00970173880355353,0.00307393872127056,0.00844137165656075,0.00836367328787534,0.0228925504045208,0.008596285321191,0.013369912456332,0.00208276875242115,0.0347374029427457
2024-10-22,0.00695329141309511,0.00994907807200966,0.012694056202936,0.00806258728244525,0.00951336912307893,0.00317789523629319,0.00853747722006082,0.00815406436347601,0.0221923074892393,0.00890000544067426,0.0128154090975534,0.00218710856301321,0.0345446932833311
2024-10-23,0.00682837305052149,0.00969521342846858,0.012004421739999,0.00797351195247117,0.0091974897892778,0.00313809061830624,0.00856930306102496,0.00822915336374289,0.0221674903337184,0.00882203981340143,0.0130856810163372,0.00216620358223426,0.0343181518595872
2024-10-24,0.00718668389305775,0.0104621385227941,0.0120479904726186,0.00805997480799525,0.00908070179071909,0.00315112159369605,0.00853625654544739,0.00859280229890423,0.0213438125475634,0.00879082291488924,0.012536072206806,0.0022032857050672,0.0341458833955021
2024-10-25,0.00702274368083045,0.0103374351820744,0.0116418733107789,0.00794732439371837,0.00884132572532946,0.00312759577905423,0.00849355518593145,0.0085169693129055,0.0205589937928447,0.00873262352534683,0.0120935835109656,0.00221987688912274,0.0340458097304831
2024-10-28,0.00689080454652642,0.0101569062014076,0.0115152430927367,0.00781981148638312,0.00863320657649843,0.00309416833587037,0.00846248083524398,0.00832272884558753,0.0200985570198886,0.00875356562422264,0.0119537610688928,0.00220040896047206,0.033923412772739
2024-10-29,0.00677451211944165,0.00992107192500163,0.0124289109706055,0.00780098577386487,0.00849003899826535,0.00309887595049737,0.00841242308429626,0.00812914867421773,0.0239271580574763,0.00868880129996355,0.013849915869754,0.00219460043668972,0.0340412663828025
2024-10-30,0.00665689828961469,0.00993266207106859,0.0118446800745582,0.00769376000134999,0.00839312688416262,0.00306189889788336,0.00850867186769742,0.00820235861646462,0.0232207161728953,0.00867868392474969,0.0136276453582098,0.00215659784038782,0.0341215928312695
2024-10-31,0.00664335409626865,0.00997300689507902,0.0115221252715078,0.00767397623224177,0.00872986558052372,0.00303383841245545,0.0082991307410228,0.00804505221885227,0.0232297028651084,0.00862391400698279,0.0135251592538956,0.00214855486432535,0.0339269274869851
2024-11-01,0.00797535867604441,0.0115280047426201,0.0125873678157853,0.00764169677881585,0.00872766252572813,0.0030154467778913,0.00825864716641579,0.00869621983142786,0.0231873553862503,0.00882151786744632,0.0132119357835898,0.00217303588504326,0.0338790235573711
2024-11-04,0.00767918861456023,0.0112003246998406,0.0119039583552916,0.0075155817666417,0.00850523066050212,0.00304077171446685,0.00835531368277875,0.00861219720223514,0.0226827322226092,0.00886031383155233,0.013056280963118,0.00213588942468061,0.0336729539296201
2024-11-05,0.00748947232963095,0.0109100284120798,0.0115450789051783,0.00738709250293485,0.008421092481723,0.00306751287452411,0.00848119946079624,0.008445549073041,0.023285923835936,0.00887267588027732,0.0134962748754578,0.00213688170333899,0.0335791703864315
2024-11-06,0.00760495547753712,0.0109169571000047,0.0126356409632599,0.0075129575446801,0.00892484717244639,0.00305067741150692,0.00844962727441513,0.00827983804499149,0.0224443370933942,0.00893439107315827,0.0130813711108653,0.00215408300948724,0.0335927841190754
2024-11-07,0.00916918503029272,0.0120072601504953,0.0139255642997973,0.00789862158864168,0.00932600744056833,0.00317126677382243,0.00890323764866914,0.00965896752889906,0.0216431970035255,0.00921604517726695,0.0127123506438464,0.002126163109015,0.0352179197036215
2024-11-08,0.00862898705467197,0.0119854094215496,0.0138917586698172,0.00823278034640245,0.0106338962763849,0.00326618699898931,0.00894764126510312,0.00976777954575363,0.0208225949470703,0.00922020613080978,0.0124956291792877,0.00218977580495939,0.0348489078168401
2024-11-11,0.00814622847462112,0.0114477334707347,0.0137856543827199,0.00853192492676685,0.0130897541884206,0.00327122733223959,0.00901796551840155,0.00972613328732359,0.0207857058188328,0.00931560094432881,0.0126538515018872,0.0021658919232518,0.0346345293561746
2024-11-12,0.00780776452894251,0.0110852026884132,0.0138558400981518,0.00825717764655921,0.0118559484667003,0.00320212242273388,0.00896860234338788,0.0110725452768868,0.0215517083490485,0.009276075857646,0.0129209548443951,0.00214413997926835,0.0372617099960635
2024-11-13,0.00763796442709864,0.0108398265140834,0.0138361637715113,0.00904095933934489,0.0126576846860767,0.00330028836434901,0.00909812913539717,0.00992671213972298,0.0207855810429341,0.00948207335537604,0.0125031916247753,0.00222993439199148,0.0371566714851964
2024-11-14,0.00745761668872341,0.0106417144386528,0.0138166799368382,0.00878233122829278,0.0114876700181285,0.00326126691066363,0.00916973329068224,0.0101102391335016,0.0200104028337342,0.00931980515757895,0.0120835689534746,0.00220389313237039,0.0369479637841524
2024-11-15,0.00747535728674395,0.0105978741143807,0.0137109697777441,0.00847004367934739,0.0106071035454056,0.00327095513976836,0.0090276741827918,0.0100084667849919,0.0193436096369756,0.0093226025479219,0.0117178540749349,0.00220513822722655,0.0368760893046122
2024-11-18,0.00783373500111374,0.0114764000231517,0.013859841752546,0.00825926509641279,0.00977200830242287,0.00321354512569894,0.00899128745699346,0.0100134969953179,0.0194866590306851,0.00926037555366679,0.0113913413125812,0.00217690227588103,0.03696694402868
2024-11-19,0.00762693038053525,0.0111913196209165,0.0137909312201459,0.00809603068226138,0.00978545907862732,0.0031898143839195,0.00883013428712516,0.0101021446019927,0.0205819460652019,0.00923310794149626,0.0121811466093393,0.0021637430038593,0.0367633735103421
2024-11-20,0.00747368283629415,0.0109902682802076,0.0137357256475866,0.00793595939522785,0.00920663660885029,0.00317407058150233,0.00890063613964865,0.0100331842938723,0.0198604969101474,0.00918596154783804,0.0117876340434677,0.00213486027690872,0.03656384891242
2024-11-21,0.00734133746364192,0.0108117280745064,0.0137028360129245,0.00780324895497536,0.00879883994339979,0.00313850408884605,0.00886149366690027,0.0099341090073369,0.0191841729705941,0.00913256217611424,0.0113984992084852,0.00210691424920271,0.0363926627202123
2024-11-22,0.00727751696319236,0.0106724471619203,0.0136709123784122,0.00766401194589598,0.00852365172882536,0.00312658694717792,0.00881401152630846,0.010112159198965,0.0188869717268426,0.00910341317588513,0.01122380019154,0.00207775823597939,0.0363893910553178
2024-11-25,0.00819364825737292,0.0114862758899319,0.0137079598514933,0.00794461596551599,0.00957204892857998,0.00313158135178734,0.00876490760748276,0.00986690064867227,0.0190058541775395,0.00907789058520608,0.0111039230349097,0.00204950913523377,0.0360402981781686
2024-11-26,0.00876773027446661,0.0119233428532675,0.0137406839031507,0.00818555769148204,0.0101162543225043,0.00325991855741177,0.00911243543884779,0.0123513746557519,0.0202082205618684,0.00913049638216481,0.0114907368879618,0.00209771360842166,0.0363479149719757
2024-11-27,0.00915764839846952,0.0121452501731938,0.0136851091849742,0.00839427038083528,0.010496749398441,0.00327245369621363,0.00907405176629979,0.0119407285224558,0.0200545148791794,0.00907994086503488,0.0113381311559368,0.00209972183563848,0.036584870810913
2024-11-29,0.0094114896892461,0.0124046183933709,0.0136042774238228,0.0085221920597326,0.0105129167304554,0.00323894085229483,0.00904523197461404,0.0115959678699536,0.0198349296684855,0.00904221261583544,0.011287238260623,0.00211567288996185,0.0368294963240916
2024-12-02,0.00958482083092406,0.0124896117683298,0.0135360526273074,0.00904294423717056,0.0104289715939875,0.00324609858448336,0.0090713633783983,0.0106103460318272,0.0196282418914194,0.00898903280226006,0.0111678820541227,0.00210406453276823,0.0366291969735752
2024-12-03,0.00960885393216155,0.012634278060921,0.0134777185576281,0.00900122003178943,0.0103462740645563,0.0032178248794627,0.00900889856082426,0.0101051659130498,0.0195206144899307,0.00909075483206952,0.0111627113962711,0.00207904000351153,0.0364769766614317
2024-12-04,0.00938651231474134,0.0122212661760629,0.0134248519777143,0.00892135453756857,0.00988618533280543,0.00321376146356912,0.00903438279632464,0.0106705570525283,0.0202865339082359,0.00907573553149611,0.0113694735140868,0.00205390756255403,0.0362812322313898
2024-12-05,0.00900839419650131,0.0120843125238309,0.013354184747814,0.00865865537482658,0.00918249549482812,0.00320965799281967,0.00906491715204079,0.0103410616977458,0.020139766085247,0.0090316852433847,0.0112564357095482,0.0020500664129363,0.0362086050457965
2024-12-06,0.0086483432233222,0.0116276535343499,0.0133555193231071,0.00847765383427274,0.00898120173900493,0.00318848495233196,0.00899586387164153,0.0103972750468947,0.0196667459390054,0.00897865050599322,0.0109806115183309,0.00203548045745855,0.0361355091991181
2024-12-09,0.00831179190533038,0.0113806365629078,0.0132902851145502,0.00825810601523592,0.00856207191804704,0.00319651270022708,0.00895480974794284,0.0101157159508287,0.0196128723248886,0.00892741183452188,0.0108516479143083,0.00200502955175258,0.0359512751412524
2024-12-10,0.00821772603646116,0.0112706741136596,0.013235745470013,0.00804260522265895,0.011170355244708,0.00317817916065967,0.0090301994905751,0.0101257064604221,0.0193266457052407,0.00887536230225807,0.0109071050406617,0.00199502314998203,0.0362086289281725
2024-12-11,0.00804765084314897,0.0109610747157963,0.013180566078156,0.00817396022565837,0.0119377450342585,0.00316164527293722,0.00892844090133661,0.0102525591261318,0.0188112379669547,0.00897328463948259,0.0107031269042661,0.00196297177962766,0.036003348754458
2024-12-12,0.00801415079333703,0.0115674065048329,0.0131185132937393,0.00809954145584661,0.010913957694786,0.00314884056990174,0.00896562511843824,0.010230805770386,0.019393098319728,0.00892449015204974,0.010790007916876,0.00193066921487984,0.0361512271913357
2024-12-13,0.00798663546750113,0.0113938601075359,0.0131211790501624,0.00821278561621917,0.0103326547416038,0.00316958649624998,0.00895897971448049,0.01019748804608,0.0188835389820274,0.00891817551210461,0.0105106433281445,0.00197485538569246,0.0360057578829609
2024-12-16,0.00778562099927847,0.0111798361235791,0.0130840954652156,0.00805032784357665,0.00971087322733302,0.00317316257674104,0.00892824724725258,0.010662393565766,0.0186270521148316,0.0088309126572525,0.0102745175894469,0.00201283605430342,0.0358455850376297
2024-12-17,0.00764194852692261,0.0113730412037936,0.0130256649602318,0.00790265525152849,0.00950163554658471,0.00315206020810093,0.00891898069116691,0.010297809470317,0.0182245662863473,0.00879839264109086,0.0101692627017755,0.00199828668072511,0.0358369325677696
2024-12-18,0.00762047826712182,0.011153546601604,0.01305377250881,0.00847604172357755,0.011375139959902,0.00313082819558457,0.00890766916174032,0.0101056398246349,0.0177768252234059,0.0087518656033391,0.00993171435241382,0.00201088295067684,0.0356469804311575
2024-12-19,0.00992889122444054,0.0136185509899742,0.0137305588796078,0.00973173454941281,0.0135255823861842,0.00333582499048003,0.00900029865310208,0.0103326210763608,0.0173194539534093,0.00973546707495109,0.00980349629630962,0.0027433139516012,0.0360418168787596
2024-12-20,0.00942992293296527,0.0131024859550514,0.0137063282327484,0.00934707682213809,0.0120345743011731,0.00330863600143866,0.00908669242025092,0.0102783729139441,0.0168517008544213,0.00981429171384665,0.0095280268416325,0.00279645636738445,0.0361808809295689
2024-12-23,0.00922361614023325,0.0127243606274318,0.0136405560935475,0.00908691036249308,0.0110483082604517,0.00332797799425081,0.00904580163324685,0.010262282420695,0.0163980527559821,0.00978525512516497,0.0102374667078668,0.00279206460159961,0.0359858597750761
2024-12-24,0.00901973804500203,0.012490574209405,0.0135838465948781,0.00897443196588547,0.010417592994567,0.0033243249545619,0.00908145842143511,0.0102287267684198,0.015858723275037,0.00974710299116444,0.0103300137695087,0.00284980700491528,0.0360297887958191
2024-12-26,0.00830396615194588,0.0124141575263156,0.0135313885538267,0.00880461245207213,0.00983981542923849,0.00332237179992449,0.00904275329152638,0.0101891138367288,0.0154509405599719,0.00971480772187288,0.010134387329418,0.00282194998359077,0.036343482907209
2024-12-27,0.00814898095240764,0.0121517101872198,0.013531210853724,0.00864848462651855,0.00948763688029885,0.0032703003546573,0.00899452083720596,0.0101611871378547,0.0150793418990012,0.00966812762834747,0.00991317259389636,0.00283701372269227,0.0363643756201172
2024-12-30,0.0088680898605022,0.0122245745196612,0.0135220385644682,0.00853878306979311,0.00928986048483279,0.00327870668877459,0.0089617286631523,0.0101111419731725,0.0147776413954691,0.00967787305749605,0.00969412102387651,0.00286798904826576,0.0362133512085978
2024-12-31,0.00821381449044368,0.0122837780586249,0.0135510067907098,0.00847209013451269,0.00948755172537952,0.00330952609391217,0.00895282873281385,0.010091569242397,0.0147065521787401,0.00963664806109465,0.0098001482426354,0.00287418460908849,0.036033430546484
2025-01-02,0.00882517214166122,0.0121722133789956,0.0134146438697255,0.00832010822638241,0.00920599586014891,0.00326464589647093,0.00891857966633294,0.0100466313365753,0.0144240936402162,0.00962011329317872,0.00961471253210502,0.00283981690772009,0.0358745093546902
2025-01-03,0.00870306547186754,0.0119610168435235,0.0133583369136717,0.00819886822815407,0.0089089463980616,0.00323824757076444,0.00887253490763063,0.0100758392737162,0.0148278033697563,0.00961867619351283,0.00964737958186497,0.00274578222786214,0.0359306116828399
2025-01-06,0.00829270169939546,0.0120928811986868,0.0133663241604265,0.0080898211172549,0.00924030796060496,0.00323145205003946,0.00885074880593911,0.00994639844252489,0.0147315111356229,0.00964911962571288,0.00942535841862382,0.00272523051691624,0.0357140553917751
2025-01-07,0.00832237473884092,0.0120298573607444,0.0133001633942142,0.0081966832441202,0.00895428136678564,0.00315296526155214,0.00882264424205261,0.010067676263666,0.0145006291735838,0.00977089940602778,0.00917185785577262,0.00275144699447144,0.0357589884641122
2025-01-08,0.00829994669520481,0.0123243095118689,0.0132638048016784,0.00804619201313006,0.00912732779087451,0.00321389353441304,0.00884174323619916,0.0099917363401029,0.014329336185664,0.00969340589177653,0.00898572552429432,0.00273012052555288,0.0360985379048742
2025-01-10,0.00817485355786158,0.0120877226831727,0.0132172838565392,0.00785118707225226,0.00900082049922543,0.00320492863641378,0.00877039727138952,0.00993440656311251,0.0143241937028737,0.00962977053197824,0.00880233509317125,0.00276286249432242,0.0360446828764613
2025-01-13,0.00894001578551481,0.0122608690534799,0.0133246900387406,0.00844331881678159,0.0107592496084019,0.00323708832472608,0.00876748343309511,0.00998541695748944,0.0178613361697255,0.00986319996308215,0.0113371185018627,0.00282244147880366,0.0358692694376895
2025-01-14,0.00878180631715098,0.0120623038794719,0.0132703524194787,0.00831489773796482,0.0103011477159063,0.00321790690223917,0.00870469449560323,0.00993404658448005,0.0179505961230287,0.00992200961773952,0.0112371156646476,0.00279237170841852,0.0357198877316583
2025-01-15,0.0083387259675162,0.0118741247608969,0.0132474599438675,0.00822461099448784,0.0103784104294608,0.00319662231145677,0.00868437072506631,0.00991281766090171,0.0175760183906487,0.00990570040074958,0.011061005265651,0.00283198607785679,0.0356460157519322
2025-01-16,0.00894815046643708,0.0123240932166192,0.0133077641957997,0.00840427367343643,0.0106704447298219,0.00332944264307204,0.00881775299415296,0.00985299874764374,0.0187435152627833,0.00988130513235433,0.0115513954571665,0.0029267744329861,0.035598922573335
2025-01-17,0.0084362889021249,0.0121886816906159,0.0132539612551194,0.00834410211577115,0.00995118669842983,0.00341896516542494,0.00872286995641089,0.00960560930892826,0.0187270121839619,0.0100354025700019,0.011456741149352,0.00286222913208907,0.035416227116134
2025-01-21,0.00846566297374439,0.0122870447681728,0.0131613391612181,0.00825152779050387,0.0097606769608466,0.0032892189218303,0.00873818500629998,0.00983542113652394,0.0182646374668489,0.00998185543053169,0.0112655484706361,0.00274242864926495,0.035463896614549
2025-01-22,0.00845887734946254,0.0121078431400628,0.0132032674879828,0.00882165144861784,0.00993139180788117,0.00327355942095724,0.00874485540020925,0.0099030855693433,0.0183107367484657,0.00996006977592143,0.0111685490920451,0.0028131564820163,0.0353107722667233
2025-01-23,0.00837501338481242,0.0120879191612926,0.0132165864226905,0.00866911631296358,0.00940235051956943,0.00328505056063937,0.00871501018497201,0.00981929471966358,0.0179645783674692,0.0103391504427757,0.0110123921838744,0.00286823056299404,0.0352017163831382
2025-01-24,0.00840651726675865,0.0119190529524646,0.0131106162696388,0.00876094071171405,0.00903169080967415,0.00319313055373878,0.00869931881116885,0.00990024115344332,0.0179252161442759,0.0101268257404256,0.0108472059793268,0.00291733419426627,0.0350271575332903
2025-01-27,0.0083797181365916,0.0118242931007232,0.0131232448313175,0.00854848773975127,0.00899175099203004,0.0032654551117195,0.00867464710579518,0.00976962466580641,0.0174775718161511,0.0102613488105736,0.0106665536088501,0.00275080972634986,0.0348887794022349
2025-01-28,0.00840333342010325,0.0126316484107956,0.0130575533796545,0.00842765016327876,0.0109368860110738,0.00337251497101537,0.00871132319883866,0.00981911957476398,0.0178265398743406,0.0101351207192117,0.0108632013051123,0.00284146116244637,0.0349208175500605
2025-01-29,0.00840807049473568,0.0125866565018598,0.013020247145203,0.0083360166182327,0.0103978733244642,0.00326031101135054,0.00867055718848144,0.0097785781399761,0.0175612416535319,0.0101967932192606,0.0107172591540284,0.00284149622447648,0.0347551188937753
2025-01-30,0.00838422252652329,0.0123705628916384,0.0129683980589454,0.00821084306504206,0.00977393750696786,0.00324118798272453,0.00862257712813617,0.00971443500226907,0.0174680824854378,0.0103828463182713,0.0105108116634903,0.00281057580285582,0.0346794439430907
2025-01-31,0.00839669998603128,0.0122185453858435,0.0129387072195193,0.00826960998920666,0.0108337200019748,0.00326142739508603,0.00860389802627593,0.00977221865587684,0.0170233615269569,0.0105203577970562,0.0103487538092875,0.00282264939976495,0.0345015040133208
2025-02-03,0.00840415291505021,0.0121046943538659,0.012908977416821,0.00839133084728206,0.0108712031464762,0.00311170775929687,0.00857411544192998,0.00994818264556976,0.0166013524902684,0.00995733149288166,0.0101787344320829,0.0028031641003531,0.0345410200882872
2025-02-04,0.00840230163322405,0.0120612112613423,0.0129066769529033,0.00851393776123511,0.0104597012602384,0.00319923816166853,0.00854801733439548,0.00975576782755132,0.0161994971313303,0.0102472573039115,0.0100476837510411,0.00282929073049266,0.034375659884875
2025-02-05,0.00830238825825524,0.0120574595828429,0.0129047030311109,0.00858181546891398,0.0114241970775389,0.00318874625465327,0.00851040729114572,0.00968792646020108,0.0158270342144789,0.0101239046890931,0.0098617996606479,0.00285784413655762,0.0343211340908166
2025-02-06,0.00831442323394345,0.0119565482915188,0.0128926756959827,0.00859118936096814,0.0105841852524056,0.00325069794417247,0.00862662174022481,0.00969741126710838,0.0161578709375378,0.0100966298473544,0.0097625185976143,0.00271191140042454,0.0341995171174774
2025-02-07,0.0082600275221012,0.011860342181068,0.012833073617826,0.00850360247729779,0.01000756637009,0.00320182884860373,0.00859234701469074,0.00963789722940279,0.0159109145273264,0.0100516796478037,0.00961568457915181,0.00279570966277521,0.0340332674250976
2025-02-10,0.00830554806535656,0.0119446382143428,0.012833481471,0.00856881001111978,0.00952938795805679,0.00322400501626634,0.0085663096912954,0.00959880981560641,0.0155445535159759,0.01004936017611,0.00942790589758208,0.00276058717253365,0.0339078691083585
2025-02-11,0.0082745649161694,0.0119493099539717,0.0127776924699334,0.00848543959439778,0.00994191747917065,0.00318742581710995,0.00853188034667938,0.00965385300449875,0.0159261729073122,0.0100085053911155,0.00973626483374231,0.0027963428664097,0.033630725435049
2025-02-12,0.0082586946283514,0.0118447053786042,0.0127420698841129,0.00840812751234258,0.00959213750340778,0.00317484904776423,0.00850974918833139,0.00964403872779798,0.0157323034978726,0.00997428162852262,0.009580680322744,0.00265352639854788,0.0336932824973039
2025-02-13,0.00820622819769403,0.0117222581677119,0.0127112594061072,0.00832292347726987,0.00935361598599185,0.00321312842620514,0.00856565643687901,0.00961268209718921,0.0166163146076041,0.0100305632058976,0.00971458711413527,0.00284775477264678,0.0336247354276045
2025-02-14,0.008125395702237,0.0118224965724018,0.0126928470020544,0.00843714019333681,0.00923605744239191,0.00325224764671249,0.00868162687511272,0.00954344795785547,0.0162027443323926,0.00995936097136112,0.0095948559331208,0.00286735757503935,0.0334185346487966
2025-02-18,0.00828775178693772,0.011706799038715,0.0126386077628972,0.00829803185325369,0.00925574597986282,0.00319774108394872,0.00865323966375322,0.0096683269551051,0.0159281730473471,0.00991101578711014,0.00947613014746525,0.00277168095493563,0.0332562677612374
2025-02-19,0.00872933912553922,0.0119957942349773,0.0125884012998604,0.00849299827708103,0.00967969663192985,0.00325867479743445,0.0086005626475167,0.00971080948984858,0.0161924139463714,0.00992591427218243,0.00982432948561719,0.00281322123343622,0.033286075071703
2025-02-20,0.0089597403740009,0.0121260858273387,0.0125348134244741,0.00873968186037867,0.00975266004906643,0.0032557777071351,0.0086438719109785,0.00972772311160867,0.0161074945925876,0.009846791347401,0.00979709724422047,0.00285575873400188,0.0331756036446593
2025-02-21,0.00811933794533505,0.0122096390741413,0.0125231282471062,0.00880507032529504,0.0101800568584903,0.00324066783276114,0.00861248592047825,0.00959826046072206,0.0159498171090938,0.00981437003323786,0.00971874052198691,0.00283164108555989,0.0329998426893358
2025-02-24,0.00826225566551438,0.0131067312927756,0.0127489156716822,0.00885408118332578,0.0100674706498937,0.00325176887738045,0.00865740848987717,0.00955789553317732,0.0177029161041055,0.00982039894153746,0.0103414748951871,0.00270904849073376,0.0331682433296904
2025-02-25,0.00818545792024535,0.012897834677017,0.0127347759197418,0.0086752118953855,0.0110271978384129,0.00323358232933532,0.00861651001341182,0.00963169376760202,0.0173048188596453,0.00977387272858709,0.010153123249733,0.00276531942043346,0.0330253178635416
2025-02-26,0.00818381752968952,0.012755049489065,0.0126727626073676,0.00863927588540925,0.0101683522571304,0.00327199691703126,0.0087317331044046,0.00961952942207886,0.017885169505051,0.00979002115284706,0.0102911241736893,0.00275072715848318,0.033488738681212
2025-02-27,0.00814553378885724,0.0119811676510732,0.0126197688973561,0.00826923941098624,0.00948569841546533,0.00327302357974157,0.00870607835550121,0.00950026756372413,0.0171247691922037,0.00976113179748202,0.00999872371245971,0.0027684329429654,0.0335987182646806
2025-02-28,0.00828864740880865,0.0121422357732796,0.0126454007955631,0.00821326446898173,0.0108182646549194,0.00325327327891176,0.00869357672435569,0.00963707035892755,0.0169668567497196,0.00972757509606485,0.00969492729925685,0.0027770802523036,0.0334780107045471
2025-03-03,0.00835060116215603,0.0122232719721467,0.0126312541198158,0.0081237575251404,0.0111824022159962,0.00316625152325595,0.00872574205496946,0.00960906961534333,0.0165467357517932,0.00971216064241199,0.00961980773662557,0.00269826774588688,0.0335827146281729
2025-03-04,0.00852641389947323,0.0127400781181368,0.012828100971148,0.00822294469327955,0.010792915655272,0.00322794093097245,0.0086935983945027,0.00981349215076584,0.01727114710256,0.00967719196240877,0.00969024789830412,0.00282899632833086,0.0332163291049933
2025-03-05,0.00842333450997753,0.0124256888386524,0.0128141217387923,0.00814267126398401,0.0103831549522678,0.00324355835583167,0.00873306633252896,0.0096580017388302,0.016837490097448,0.00969958250267079,0.00951260677418222,0.0027990500897612,0.0330602541018007
2025-03-06,0.00854675778269254,0.0123652082689717,0.0127872197128042,0.00864210496685314,0.0139996048823912,0.00317014220324764,0.00870269520770138,0.00957757004405918,0.0175501449999433,0.0097146897990414,0.00941662395131381,0.00277735275430493,0.0331315276274464
2025-03-07,0.00977582302555516,0.0132784043030277,0.0128133487508824,0.00880731674423006,0.0126147609456226,0.00322868060352976,0.00868870683570524,0.00948346360707034,0.0171364272979276,0.00995852090669863,0.00928714581008164,0.00287184709943495,0.033013609709383
2025-03-10,0.00941888410698077,0.0128924849594493,0.0127654085832594,0.00869404714998712,0.0115003346181698,0.00320097167014181,0.00865755148397326,0.00944677320526072,0.016988823850292,0.00995019606990451,0.00933817269196962,0.00280436921576166,0.0329252927399062
2025-03-11,0.0113309596660203,0.0156585614600409,0.012926288917037,0.00977942314350113,0.013546860550532,0.00322407882621869,0.00867807637925804,0.00964380493274782,0.0170515331613572,0.00992133488398404,0.00935628982227352,0.00282641217972755,0.0339935673078037
2025-03-12,0.0108556936836858,0.0146978164957493,0.0128714368958073,0.00945190391668344,0.0124118458489418,0.00323661016390183,0.00866556923827855,0.00955849019397889,0.0167191743959276,0.00994373432590801,0.00926544273830109,0.00268024883605476,0.0341607834316047
2025-03-13,0.00989624075638473,0.0138488384139768,0.0128217405995807,0.00909759972037342,0.0109372830413055,0.00323560015599694,0.00865085003634907,0.00950253474827056,0.0165828242075686,0.00990921357116414,0.00898463001570394,0.00276561108203104,0.0340194972651963
2025-03-14,0.00974945965318168,0.0137482641689672,0.0128299117182981,0.00880279364258849,0.00978127332709506,0.00320917910570179,0.00866432233154168,0.00956262433776894,0.0163585912763449,0.0100599477196764,0.0088025017399019,0.00279328646955386,0.034013610989718
2025-03-17,0.0104054261047784,0.0142593186590513,0.0129626532627169,0.00924281796014402,0.0106103298466976,0.00322150244261885,0.00863217638186575,0.00954804428727413,0.0158081101087805,0.0100725831380324,0.00858040692805079,0.00284322458494377,0.0342850876002594
2025-03-18,0.0095995770543499,0.0132659543767507,0.0129598939431328,0.00911461984317018,0.0109699071739861,0.00327959106542609,0.00860376892920196,0.00950146837457227,0.0151984264282564,0.0104575355797617,0.00844548781172235,0.00285334659131299,0.0341303248931273
2025-03-19,0.00937568570236792,0.0132936521469475,0.0129426803126817,0.00862687699159572,0.00990811903847108,0.00319484022941562,0.0085183794467441,0.00961940047468861,0.014656482247148,0.0102890769717011,0.00824023981187024,0.00289113676880911,0.0340790650812969
2025-03-20,0.00899179719440457,0.012824054223099,0.0128993361978883,0.00826108705050007,0.00888931847711676,0.00317804976162365,0.0085256761426151,0.00935699816992696,0.014027198807844,0.0101430737978026,0.00812087454799491,0.00285628821174019,0.0341010638945916
2025-03-21,0.00828828594738581,0.0119960650675531,0.0129266152868533,0.00816904116665801,0.00878915609759596,0.00308633968184841,0.00849972685464497,0.00943823291404497,0.0140650924605025,0.0101011163309728,0.0078774650506346,0.00280005721015648,0.0339909738077146
2025-03-24,0.00764974809959992,0.0112347231757164,0.0128605576371513,0.00795523498287107,0.00824244339464029,0.00318609952793898,0.00847284107604662,0.00947279939218779,0.0134418274538748,0.0101095460974014,0.00768661796528055,0.00285709108105452,0.0338492141866576
2025-03-25,0.00857059998893539,0.0118090319020265,0.0130231071561225,0.00763016853337726,0.00770894259122522,0.00315217292619415,0.00847579569486076,0.00942209489558593,0.0132933616727369,0.0101947309509013,0.00752892665770778,0.00285671010375038,0.0340190759110612
2025-03-26,0.00789966411341186,0.0111527901439449,0.0129838004785419,0.00741384112360728,0.007299803610288,0.00313505776803368,0.00845696709819704,0.00938398807660922,0.0126837436026261,0.0103694554679035,0.00723896886715365,0.00273124628763946,0.0338769698945841
2025-03-27,0.0081882451196818,0.0117584965078388,0.0129191793844893,0.00773856106699344,0.00725677209591757,0.00313266877548243,0.00844652713615401,0.00946559824011428,0.0122065061850126,0.0103169971462361,0.00692737769608575,0.00288867112902789,0.0337787291296543
2025-03-28,0.00851484355600437,0.0119768669824711,0.0129143945022011,0.00793603696165117,0.0086074132141187,0.00312198527224107,0.00841044722083548,0.00936467192682702,0.0125170811769311,0.0104712508963809,0.00706088755052081,0.00288671247103044,0.0336354204346665
2025-03-31,0.00998762740059445,0.0134772185761631,0.0130202889597059,0.00805954234186483,0.0106656951364863,0.00311358070611965,0.00847217296190884,0.00952734487009122,0.0126132059189397,0.0101736733594547,0.00707135647174679,0.00287197517893928,0.0336889670341743
2025-04-01,0.00965058151121261,0.0129551472669016,0.012949371952091,0.0093558198609588,0.0100938098917717,0.0031378116577352,0.00848677937309076,0.00946520626023613,0.0148620838363503,0.0101966669399098,0.00802685131360103,0.00273022312751904,0.0335844694448203
