"Date","SPY","QQQ","IWM","EFA","EEM","AGG","TLT","GLD","USO","VNQ","GSG","HYG","IBIT"
2024-10-17,0.00780702024841459,0.0100241917621662,0.0133095073471275,0.00832553107525278,0.0123225881378443,0.00305363160588173,0.00837050550140054,0.00831700174762206,0.0231307860241385,0.00862676590457549,0.0128909575925457,0.00209655738317661,0.03504932574923
2024-10-18,0.00753362692829154,0.00969533064763461,0.0125355803441695,0.00798235567733455,0.0114375001919906,0.00309747803152379,0.00850595179137563,0.00818741793737018,0.0222779894189296,0.00863254001848582,0.0125261992772168,0.00208456639731627,0.034852398749467
2024-10-21,0.00733003611291546,0.00950712985412413,0.0121199950320723,0.00809695250484434,0.0110264088066727,0.00312874740180364,0.00845467736411195,0.00826393999449156,0.0219094801774106,0.00860662024741616,0.0121264337714002,0.00207727068604598,0.0347498173816522
2024-10-22,0.00716350697287597,0.00920525322772876,0.0132660117266105,0.00829593643466369,0.0114186947584513,0.00318147348338952,0.00862247037256632,0.00807916124955608,0.0213707760280916,0.00888599968133243,0.0118131709845766,0.0021949312570357,0.0345543828767796
2024-10-23,0.00696860432483208,0.00891347845327618,0.012536853640563,0.00824039087038296,0.011075177904108,0.00315579197112305,0.0085457311062863,0.0081659921156895,0.0213346370762915,0.00882283506185276,0.0119714656071094,0.00218215614698491,0.0343707850733576
2024-10-24,0.00761093269775162,0.00998589820173102,0.012547473574222,0.0084477482008412,0.0107665959758573,0.00312719177342017,0.0085199035807818,0.00856693890145002,0.0207195815263769,0.00878956957710375,0.0116398661518436,0.00220755532731317,0.0341599908341219
2024-10-25,0.00733920200758567,0.00985689692928151,0.0120682659205256,0.00815382449446933,0.0112458249597393,0.00312919919230034,0.00850491193001752,0.0085013199658578,0.020161488906448,0.00872624756159087,0.0113316114509521,0.00223114974155895,0.0340570603812104
2024-10-28,0.00710963062240942,0.00963841094173676,0.0118777922655759,0.00805024651932686,0.0102127181432488,0.0031184904908483,0.00846889879555716,0.00834426124219775,0.0198754278499033,0.00875249303190838,0.011140089289792,0.00220093561011126,0.0339444721667006
2024-10-29,0.00691353939283429,0.00934080134472484,0.012978565040944,0.00802336264171522,0.0101089301488023,0.00309976703691959,0.00839289969939214,0.00816551615572467,0.0225861267891063,0.00868985125829323,0.0126466733558666,0.00220003231546347,0.0340498073704829
2024-10-30,0.00669909394920461,0.00937304900192212,0.0123184792004714,0.00804211410630011,0.0102003665758919,0.00308010219106856,0.00836153806102643,0.00825319091227401,0.0219632536934415,0.00867945201862671,0.0122544793177618,0.00216105648555871,0.0341264468439167
2024-10-31,0.0066574497328549,0.00944753506463879,0.0119105510013077,0.00813979657556019,0.0104486750528507,0.00304171548863695,0.00831933191302065,0.00811903433694589,0.0220067107136651,0.00861940684013522,0.0122403496965458,0.00215398978370662,0.0339375074464294
2024-11-01,0.00966063939523134,0.0122923119164207,0.0141348109493736,0.00921041325941094,0.0102935669069141,0.00301749101605801,0.008250851136599,0.00876802897860484,0.022335931053524,0.00881413146858462,0.0123285885513592,0.00218212555208361,0.0338744553631237
2024-11-04,0.00948642770381086,0.0114548225580597,0.0138269567401442,0.00914370361250278,0.0105751393085727,0.00304909287869207,0.00835765505381241,0.00868768008390614,0.0222896317259194,0.00886420203560337,0.0123411481791417,0.00215100685069465,0.0336814546471278
2024-11-05,0.00935578471200449,0.0110583850006511,0.0135481955828283,0.00840445880693942,0.0113197201338321,0.00307091948364978,0.00848193096088616,0.00855203806002226,0.0230008463926192,0.00887561083953312,0.0127556542157902,0.00215939369369805,0.0336391180607754
2024-11-06,0.00976512643773586,0.0111206178494516,0.0149208422554416,0.00772250653723202,0.0116535650480365,0.00303151662160987,0.00844159108990372,0.00828196720181298,0.0227040227908288,0.00892729598956247,0.0126894162797411,0.00216744646346746,0.033603323832251
2024-11-07,0.0118897428814269,0.0140561637670427,0.0139063516271619,0.0100028186590289,0.0122591396349014,0.00317571574058904,0.00889769756613038,0.00963177103465794,0.0224443127199793,0.00922288569425626,0.01252392536771,0.0021441557175447,0.0352122167471176
2024-11-08,0.0113955543268464,0.0140831043504488,0.0137300280037232,0.0101977928489424,0.0133903095313513,0.0032705091385547,0.00897764175257353,0.00969703402774232,0.02221062725567,0.00924125976631689,0.0124687328638074,0.00220559985948348,0.0348248296320549
2024-11-11,0.0109003814924412,0.0133274343711896,0.0137847032979653,0.0102525634630599,0.0138615984089356,0.00327805133225518,0.00903267978245341,0.00974762675500665,0.0223996774989156,0.0093170472092358,0.012697229795548,0.00217962844001539,0.0346478390529033
2024-11-12,0.0104778359347956,0.0118058846622122,0.0137829533096521,0.00940791884398753,0.01407968825967,0.00325780504283134,0.00898320550641873,0.0112124989280458,0.0229876164964976,0.00928555386622927,0.0129275860027084,0.00215620205311591,0.0372628018917031
2024-11-13,0.0102110798233208,0.0119865742379152,0.0138773651346606,0.0106845655874156,0.0142177133816768,0.00330779164174728,0.00906021947679209,0.00994234279623606,0.0227491033886529,0.00922507089125602,0.0124482331350808,0.00225663806709159,0.0371652174622884
2024-11-14,0.00991171817878986,0.0111713026000338,0.0138248630860284,0.00919189262482755,0.0141367222228233,0.00329545312111207,0.0090791580582397,0.0099797391235271,0.0225076957092143,0.00931915679495067,0.0126759788496214,0.00221276203832058,0.0369482705204765
2024-11-15,0.00991494259881471,0.0108295375235034,0.0138343355589637,0.00942376216852004,0.0136359986361546,0.00325773158167724,0.00903448710382852,0.010003338639893,0.0223176375685077,0.00934761309924515,0.0125793872133957,0.00221654548560919,0.0368759181954478
2024-11-18,0.0104865489038134,0.0136811215164123,0.0138580001910308,0.00935239560865924,0.0135155936374922,0.00324099475935376,0.00902147919027708,0.00996301696678837,0.0225023622961905,0.00926388891005316,0.0124799690486924,0.00218658131255885,0.0369674915048766
2024-11-19,0.0101616568945913,0.0131074985454263,0.0137892562359835,0.00933786668000917,0.0137203629681361,0.00322930095033088,0.00894402470448988,0.0100030310257476,0.0231293959140063,0.0092349704243793,0.0128740684023085,0.00217418709157439,0.0367635855398929
2024-11-20,0.00988440242316364,0.0125735957357442,0.0137331385839059,0.0084118462404534,0.0135483257404295,0.00318860866036724,0.00890576361045213,0.0100142670431622,0.0228680855749534,0.00920282490351112,0.0127782086737646,0.00215512195218494,0.0365639213174025
2024-11-21,0.00961983666602328,0.0119031672432977,0.0136637566554845,0.00913600313714008,0.0135176022341618,0.00317467545898262,0.0088664337898792,0.00987602162921506,0.0226277477434335,0.00913144190482002,0.012673649536253,0.00212351108281732,0.0363929401430972
2024-11-22,0.00945842350530579,0.0112740829661366,0.0136692818136465,0.00824637007822143,0.0129243719722283,0.00315214130118918,0.00881822681724663,0.0099441905947953,0.0225528938354851,0.00910409235951393,0.0126158102685661,0.00209607033368085,0.0363905082650839
2024-11-25,0.0092336769155153,0.010527573152766,0.0137123894292333,0.008989609709028,0.0125926118747277,0.00313346401531433,0.00877024840237212,0.0100778396829575,0.0224256609578502,0.00907231476138847,0.0124636406508063,0.00206621375760108,0.0361908193975021
2024-11-26,0.00904562073079239,0.0102116853240261,0.01371555894321,0.00823953866184267,0.0126073390525802,0.00329073196973768,0.00912248645244059,0.0126187004433105,0.022911161259223,0.00913301075982132,0.0125652098950901,0.00210978647304571,0.0363486979199018
2024-11-27,0.00892639641936885,0.00997660690417122,0.0136700901492229,0.00823716178478884,0.0118691979417184,0.00327008114554452,0.0090829410807253,0.0120593940661198,0.0226620336787942,0.00907960790007239,0.0124299886035153,0.00210357976079323,0.036557146490499
2024-11-29,0.00881874209703199,0.0100091455932871,0.0136032941357385,0.00818268036244917,0.0115839971536322,0.00323005658092268,0.00906000433613331,0.0115583494572866,0.0223525859898423,0.00904252680612033,0.0122781233063359,0.00212059581694563,0.0368215660252505
2024-12-02,0.00895238391061392,0.00994231404301624,0.0135539049564566,0.00835391050042678,0.0119475334338186,0.00324396359218389,0.00907801208244897,0.0102678701876006,0.0222080922531793,0.00900578492625421,0.0121629608815563,0.00210172832658088,0.0366293552793795
2024-12-03,0.00883917163399435,0.010012150675573,0.0134682467456086,0.00952555109070957,0.011927446566443,0.00322254112357961,0.00904855472123493,0.0113029648652494,0.0221188034337952,0.00911002954833123,0.0121140743461586,0.0020779715862541,0.0364770555313652
2024-12-04,0.0086550952530733,0.00974215071011335,0.0134254204374074,0.00942190085892727,0.0116642072083679,0.00321044257320693,0.00903052191653449,0.0102714679446786,0.022680719345576,0.009075347811931,0.0122751685221683,0.00204741140360917,0.0362814658195852
2024-12-05,0.00862744647454791,0.0099447139520813,0.0133594087342533,0.0091865736940365,0.011716063132271,0.00320974557480758,0.00904570886615359,0.0102137635302802,0.0227590018978405,0.00903028795322856,0.0122642016299827,0.00204893072596115,0.0362352190707007
2024-12-06,0.00837329623897738,0.00973483313389241,0.0133548067081035,0.00914029590589642,0.0117734377527514,0.00317920730536796,0.0090086970033027,0.0101867439126629,0.0225182199937214,0.00897958058446007,0.0120571872984482,0.00202472080872832,0.0360437162891675
2024-12-09,0.00785287426579696,0.00969350233357165,0.013287010893134,0.00890673785924654,0.0116862642084796,0.00318064559617695,0.0089543070378423,0.0101553980331255,0.0225814498500855,0.00892177477362976,0.0119206891099642,0.00200216521667454,0.0359173973913744
2024-12-10,0.00776355891425444,0.00977105408418824,0.0132349681876689,0.00715321356867047,0.0137260376544532,0.00320366217853475,0.00895483652348165,0.0101485378189629,0.0224624562131446,0.00887497965403604,0.0120304277234152,0.0019892164116672,0.0362056467852187
2024-12-11,0.00622918449779836,0.00958133795840202,0.0131773250728117,0.00905012663052621,0.0143841275671443,0.00313112937391384,0.00893408131723151,0.0101506725259963,0.0220747794550165,0.00897433765342495,0.0117893498934837,0.00195435954517724,0.0360892338384052
2024-12-12,0.00641988061242287,0.0103702451318526,0.013117670727531,0.00733004074696263,0.0137843769398804,0.00314064900451427,0.00895987444437336,0.0101257663874314,0.02263521383585,0.00892533726432529,0.0119084643133488,0.00192656827911662,0.036130408189992
2024-12-13,0.00653926166110056,0.0102726254592283,0.0131189228903613,0.00913662906866345,0.013473780261322,0.00317489716049803,0.00899576342820468,0.0102110741564644,0.022223403629594,0.0088724890660938,0.0115922751464627,0.00196488094797216,0.0360086223423237
2024-12-16,0.0063226776567727,0.0101022812281147,0.0130869738151154,0.00734806139102796,0.0137137130623013,0.0031663705944025,0.00901658502876256,0.0103280443494143,0.0220175072287342,0.00883225222543398,0.0112864202904509,0.0020086917482991,0.0359766678216657
2024-12-17,0.00620084708884095,0.0104021872556659,0.0130245267838915,0.00726482841561817,0.0127908339156046,0.00311816273655914,0.00894598529801843,0.0101833665117745,0.0216263969696527,0.008783099747894,0.0110685072744077,0.00199341295358207,0.0358382558490782
2024-12-18,0.00624947117530393,0.0102017716338685,0.0130531565397842,0.00967164996198241,0.0142812779021148,0.00313400255386422,0.00890391733745501,0.0101625464471323,0.02111284360499,0.0087547670467608,0.010607890427807,0.00200488015065968,0.0356449955006056
2024-12-19,0.0131006580885793,0.015555690278387,0.013729005744567,0.0121243188918911,0.0160191831011384,0.00332429306231381,0.00901177598725162,0.0103333528046293,0.0205482223942814,0.00971306565347363,0.0102985711371568,0.00272734896773312,0.0360434640896472
2024-12-20,0.0121797862294533,0.0147078617207834,0.0136762740391701,0.0102938196371195,0.0149370941066816,0.00326392212074766,0.00909179397721079,0.0102019216670063,0.0198511908445364,0.00980696807702932,0.00962999773540183,0.00279432250329416,0.0361712807758772
2024-12-23,0.0116969929953221,0.0140219878584352,0.0136328408909038,0.00875844987967085,0.0142886725867954,0.00330585193173136,0.00905504087116658,0.010251916992228,0.0190423862055631,0.00978180643591711,0.0111140750682763,0.00280393142703891,0.035995207259298
2024-12-24,0.0111779940502401,0.0135726857878315,0.0135901559520946,0.00938387331269057,0.0137843643806129,0.00340050944444453,0.00905537216519725,0.0101324436816148,0.0178620293718696,0.00975582623199446,0.011172861183425,0.00281660689846838,0.0360230560878982
2024-12-26,0.00826810993714549,0.013444662705946,0.0135370321885512,0.00915460546526829,0.0132565789276398,0.00330618524157211,0.00903169710432333,0.0101286989989809,0.0165157637548102,0.00971511332540473,0.0107944861621195,0.00275818084117747,0.0363437230666319
2024-12-27,0.00820425569475723,0.0128566077687339,0.0135089467038325,0.00911031110957112,0.0128451685916789,0.00327779718652769,0.00900023159175712,0.0101342376071528,0.0144793234152283,0.00964455015304505,0.0103665577981767,0.00281702309175629,0.0363652723875102
2024-12-30,0.0107740247128298,0.0130278179041303,0.0135220268373762,0.00896154911260861,0.0125788496068138,0.00327068224997769,0.00895346927165276,0.0101226549757435,0.0131051901534983,0.00967481409677532,0.00998561276790845,0.00289299336232535,0.0362130684320137
2024-12-31,0.00836030153365529,0.0131646576533488,0.0135554422271659,0.0090814931615246,0.0126461598019177,0.0032779534896958,0.0089569644381321,0.0100817941929554,0.0131407688976677,0.00963902090603297,0.0101144785393136,0.00288894933108101,0.0360361527557522
2025-01-02,0.00821920755261967,0.0129237521710107,0.0134206130848808,0.00891028112024186,0.012412201595187,0.00327748487525476,0.0089238570638513,0.0100557179550994,0.0129335709184725,0.0096275453841378,0.00969699743016667,0.00285730665552208,0.0358775409835319
2025-01-03,0.0103137515314845,0.0124288656984688,0.0133568938299893,0.00885800836134778,0.0121846478813082,0.00324735629011628,0.00889332135377554,0.0101123707141097,0.0134587317699799,0.00955612869042336,0.00975409969172588,0.00275669909972658,0.0358858332550676
2025-01-06,0.00832724767996949,0.012754174699495,0.0133666061064221,0.00876645155599186,0.0123982242951541,0.00320683402474381,0.00884631355936653,0.0099962079062732,0.0134214715300096,0.00971511526660599,0.00931615241285888,0.00272086866139559,0.0356703461376586
2025-01-07,0.00822277790328893,0.0126044922435494,0.0133014667263224,0.00912552786698209,0.0121486206141081,0.00320658943291944,0.00878336806765376,0.010035296919096,0.0132453513680935,0.0096968318291201,0.00872123160457085,0.00272129126411438,0.0357440240065496
2025-01-08,0.00833256893430488,0.0133155488298589,0.0132633562747638,0.00871353791140949,0.0120594944814318,0.00318637323584647,0.00884556366506647,0.00997808480425355,0.013119844350803,0.00970032086983559,0.00831439472215008,0.00278278430241122,0.0360917007314134
2025-01-10,0.00829464930267796,0.012754577235998,0.0132178461179589,0.00768469710241867,0.0121155801171629,0.00319002265227194,0.0087958588181082,0.0099264999153863,0.013181684998966,0.00965212660243281,0.00816647763038501,0.00273919719392292,0.0360475212660886
2025-01-13,0.00831901785652026,0.0131808744596981,0.0133250021096166,0.00981490621885852,0.013669683790009,0.00326212925720939,0.00877681356950576,0.00994407511486665,0.0196955257120665,0.00988977722722101,0.0124765383457331,0.00286127953301461,0.0358683316613559
2025-01-14,0.00828486244378525,0.0126892453090085,0.013270062078932,0.00791664384561618,0.0133094145670736,0.00321064573233857,0.00871192662069452,0.00995154164275983,0.0197313842824564,0.00994202735109379,0.0123133489179397,0.0027652885308932,0.0356775809661109
2025-01-15,0.0082394003530751,0.0122069947278697,0.0132464220032975,0.00792595675968025,0.0133847326040889,0.00318855222351167,0.00871979379314453,0.00990484473180095,0.0191313850006484,0.00993499007193273,0.0120483080928594,0.00285548688991673,0.0356688615497472
2025-01-16,0.00841737560166075,0.0133571603986608,0.0133177444603731,0.00943957413743344,0.0136604374715557,0.00331007275774995,0.00883475251926021,0.00987444947910606,0.0206614914106072,0.00987974392581694,0.0126413748313476,0.00287442931022816,0.0355815782658622
2025-01-17,0.00827996668116969,0.0130135343339739,0.0132580626977774,0.00900511278661482,0.0130237308673329,0.0034464163941717,0.00878119971981948,0.00987961869203247,0.0205548897405923,0.0103203327617554,0.0124905112548675,0.00294529606141101,0.035420041305585
2025-01-21,0.00841627061897695,0.0132895460379533,0.0131976172591985,0.00790476079787106,0.0127942641851281,0.00328215227049104,0.00874027605954833,0.00982965293279713,0.0198972034186265,0.0102340902115465,0.0122889518623873,0.00280274785133556,0.0354673762907957
2025-01-22,0.0084500401425576,0.0128087905667796,0.0132464098799141,0.0104577347531903,0.0128949238960619,0.00328862915067072,0.00874496461355684,0.00988985896570967,0.0198903964916083,0.0106490368788252,0.0120552410115144,0.00281783237340009,0.0353055086145145
2025-01-23,0.00840934499629222,0.0127438461897796,0.0132459333500506,0.00835834037937792,0.0123266120578297,0.00326981556334426,0.0087319193370202,0.00978533334980982,0.0193729846102391,0.0107998445231887,0.0118289850951267,0.00287694096288454,0.0352176325258482
2025-01-24,0.00839380622183712,0.012269870902873,0.0131603703151294,0.00930626438017128,0.0117758545424448,0.00325279768327287,0.0087075276117366,0.00981210444745188,0.0192571110389898,0.0110383533366631,0.0115974765876191,0.00288755034323124,0.0350504451266355
2025-01-27,0.00830991422639416,0.0119922106332543,0.0130756629053231,0.00828697891790853,0.0115312629062778,0.00323786783584713,0.00867941133270533,0.00979921083444129,0.0185982654844371,0.0117204645344415,0.0113452322571089,0.00281790629356312,0.0348946663675232
2025-01-28,0.00837158414216764,0.0143933460210005,0.0130960493250498,0.00836691244314011,0.0136519527870882,0.00327020710915768,0.00872070055992983,0.00981332263559493,0.019043890360721,0.0107063085010179,0.0115943750704898,0.00281130524080114,0.0349360854243039
2025-01-29,0.00838028271103276,0.0142758171281191,0.0129930327959886,0.00804788157626234,0.0130780789567697,0.00324138390468503,0.00867361696196351,0.00976168831299753,0.0186298633561899,0.0107005661944322,0.0113583328098026,0.00278796844849413,0.0347630392656612
2025-01-30,0.0083763924950914,0.0136997040920636,0.0129637337452291,0.00803050168781837,0.0123042396006177,0.00323693147389323,0.0086315284389495,0.00975310065157286,0.0184553815782229,0.0109662773516251,0.0110867446939587,0.00282115481623631,0.0346839773587194
2025-01-31,0.00986696861438884,0.013204008838141,0.0129363783220267,0.00813102945703346,0.0134583903239506,0.00324672475266882,0.00859945685076835,0.0097952014165484,0.0177902427367751,0.0109764358490368,0.0108140289499679,0.00282147095218162,0.0344971649609805
2025-02-03,0.00835860038098188,0.0126962205669807,0.0130925248471911,0.00814875036815208,0.0131879349752809,0.00321578479353018,0.00857848251385942,0.00972636907245192,0.0170822319442112,0.0107860405804043,0.0105209187495652,0.00279045650232697,0.0345446234420996
2025-02-04,0.00840335965064878,0.0124634545644956,0.0129000652862746,0.00822874149306549,0.0125015334992106,0.00319966116623193,0.00854880345192175,0.00971939706667007,0.0164177622742797,0.010692571824848,0.010297651139833,0.00290323691492265,0.0343795416402878
2025-02-05,0.00922960828270684,0.0123825524454119,0.0129069493554852,0.00837231037300442,0.0134491130095576,0.00318743756365273,0.00852087847151491,0.00974006510633102,0.0158109434643659,0.0104949433245235,0.0100014762947443,0.00273093514399764,0.0343193154863858
2025-02-06,0.00827404748777827,0.0119950380302468,0.0129468533972794,0.00829498771585685,0.0123897096875558,0.00321882626141686,0.00862067346491924,0.0096806782456811,0.0162621999115875,0.0109592697076881,0.00976776679756561,0.00290645644511364,0.0342354638608841
2025-02-07,0.00820392346702855,0.0116637356205932,0.0128367243426478,0.00830813831349425,0.0115912424895295,0.00322435546294839,0.00858728012046137,0.00956997184392037,0.0158712550191736,0.0103251435434078,0.00961798149733359,0.00270020219213261,0.0340191373171665
2025-02-10,0.00829175675081137,0.0118791720676714,0.0128344490802962,0.00839560902644112,0.0109067326168446,0.0031994769125055,0.00857254519106327,0.00958430422127016,0.015320872917169,0.0101876815283196,0.00907528651861616,0.00283005913476199,0.0339179955442947
2025-02-11,0.00828860096570661,0.0118649842648269,0.0127787001109496,0.00830805028254724,0.0113161626153835,0.00317914393251949,0.0085326208388993,0.00966132473388868,0.0158435766748477,0.00998972109419255,0.00983403552899983,0.00276954260761089,0.0337612788636577
2025-02-12,0.00816935645909612,0.0115439260908135,0.0127405138613191,0.00840517184566294,0.0108367327337299,0.00317247095240291,0.00852213031208767,0.00967243759493477,0.0155531387724366,0.00998835460224774,0.00897733381434195,0.00281556597845622,0.033709541919619
2025-02-13,0.00837621826008756,0.0112180341140799,0.0127210153775872,0.00819383672358275,0.010488490211388,0.00320565455816782,0.00857558568803998,0.00958701392044072,0.0167393290578998,0.00996292524128565,0.00973082001577048,0.00270671171887831,0.0344048427308744
2025-02-14,0.0081793671816253,0.0114532730226517,0.012700000525543,0.00827588335131586,0.0102885171547931,0.00323682747399783,0.00868208842358795,0.00963593716032394,0.0161608321087274,0.00998493000847432,0.00953886586555433,0.00274291270723768,0.0334568933999489
2025-02-18,0.00821384226048991,0.0111623284726992,0.012639502591873,0.00827085813913774,0.0102665042024335,0.00325104679850932,0.00867126656325856,0.00967888868918226,0.015777019018482,0.0099288846884378,0.00939327270447013,0.00282288462760467,0.0332837767730917
2025-02-19,0.00817832433961447,0.0108719185633612,0.012575497748987,0.00822223498623441,0.0100920410180977,0.00326884758941843,0.0087033373773545,0.00971584012584753,0.0157553246105627,0.00989442574133281,0.00973734403535852,0.00272562753490144,0.0333083294133844
2025-02-20,0.00809154321738015,0.0106008588438608,0.0118397550471643,0.00824184516585374,0.00975230640846619,0.00324574148857689,0.00865400115392437,0.00968661032749868,0.0153013322172756,0.00985071561318803,0.00917227338548855,0.00277391846744052,0.0331852666800616
2025-02-21,0.0081014563928616,0.0104454357773747,0.012525837959171,0.0082119175086969,0.0100285902063429,0.00323563300157567,0.00861425535929663,0.00962691295671749,0.0148118356016909,0.00981650913913682,0.00884982274373747,0.00276362818693981,0.0331036603504813
2025-02-24,0.00824474506179738,0.0117317864401514,0.0127598655997585,0.00817113670110036,0.00971989152344093,0.00323440721203614,0.00865324906820887,0.00961465168342293,0.0168678423724978,0.00987408594074713,0.00993789130680734,0.00281672293365653,0.0331780203848304
2025-02-25,0.00822248829214102,0.0118397476174352,0.0127274673227782,0.00815051145775065,0.011399084123526,0.00322819660609956,0.00862198327676781,0.00956301932291195,0.0164476569357906,0.0097988979639587,0.00975931307390314,0.00264433851556127,0.0330276882214761
2025-02-26,0.00823351832071634,0.0119839703970122,0.0126790184455552,0.00815255188668749,0.0106307628757671,0.00327785728625031,0.00873232477383852,0.00965348091661799,0.0172407447681466,0.00979481375931197,0.00991958489890999,0.00264534780549215,0.0334971043710753
2025-02-27,0.00819136736820869,0.0116145951023306,0.0126191309713006,0.007994311769135,0.0106924324226848,0.00319109340074773,0.00871002203192855,0.0096043788700212,0.0167181133664329,0.00977013403952126,0.00977205378427321,0.00276082086646269,0.0336284353088464
2025-02-28,0.00822870468381244,0.0134532135988401,0.0126459718219857,0.00806060546600014,0.0128123732642647,0.00324219605669268,0.00869431130787676,0.00966182391684523,0.0169251587949416,0.00973036805923758,0.0095500884430295,0.00265327542028411,0.0334863900537912
2025-03-03,0.0112133973142368,0.0139243194042368,0.0126466484065511,0.00800935272916172,0.0147711596101875,0.00327428816383722,0.0087138219349051,0.00966046088034482,0.0167118139637271,0.00980224586393814,0.00905035387678979,0.00271837581450198,0.0339232434536465
2025-03-04,0.00842052868793636,0.0151867263056049,0.0128515643366103,0.00847528621155007,0.0153085501415087,0.00323573936573938,0.00869109548631894,0.00964144215119759,0.0179877937722042,0.00967719549073822,0.00981094837208404,0.00280259528400317,0.0332325587987779
2025-03-05,0.00842232051100597,0.0147802863545901,0.0128208136814221,0.00801397681876208,0.0153474751779947,0.00323812660408144,0.0087360267243057,0.00967451324574711,0.0175571154803168,0.00968218337439743,0.00966036051133303,0.00276008116342393,0.0330856491363672
2025-03-06,0.00855257084358113,0.0147902637435455,0.0128098974669191,0.00866322400693771,0.0193398899682145,0.00323487583322169,0.00871582502575523,0.00961478074228006,0.0188814632495926,0.00971015099945759,0.00896321754174521,0.00274741754675918,0.0331524573233568
2025-03-07,0.0142366282622341,0.0168248852158447,0.0127755721332931,0.00863640286357183,0.0182246871031817,0.00322083529676797,0.00869632315263187,0.00963451983172702,0.0183436114017782,0.00992379830797716,0.00881397449258054,0.00284349358108774,0.0330272813247291
2025-03-10,0.0137616459141505,0.0162730478799966,0.0127706474905539,0.00874277401621168,0.0172680293827383,0.00319503380792047,0.00866146886996231,0.00956628930454941,0.0181477843291087,0.0099311343113549,0.00935451923948082,0.00279779540034545,0.0329803710710492
2025-03-11,0.015963680705695,0.0198804063927473,0.0129341793201554,0.0135065111328154,0.0191953256855105,0.00322610088348277,0.00868095460497146,0.00952825233963455,0.0182947010109476,0.00991629282309647,0.00930240778723896,0.0028699411412572,0.033991451926794
2025-03-12,0.0153932902459999,0.0189314996329529,0.012871771592041,0.0122934680482972,0.0181646029908605,0.00323506836386037,0.00866882689312597,0.00957136705561829,0.0176966925066944,0.00995541112033946,0.00879399000681971,0.00281178227194891,0.0341475678705916
2025-03-13,0.0147333510966368,0.0183715436381438,0.0128056196624784,0.011845161354353,0.0171595219035283,0.00323432061809585,0.0085771595465783,0.00953692150890002,0.0179848066659901,0.00992249240912029,0.00868981663229707,0.00282223622542759,0.0340276100120915
2025-03-14,0.0147980924756845,0.0184636961775579,0.0128307646393587,0.0116368477709605,0.0163333251767428,0.00321787797137556,0.00864451419360389,0.00958210455750667,0.0180202428829637,0.0101250530060116,0.00862505333700408,0.00282196168683787,0.0340831284428041
2025-03-17,0.0154635665399007,0.0189644301737074,0.0129688936157849,0.0125280393047165,0.0171797294432593,0.00321833476551431,0.00862854000603714,0.00957168330674399,0.017363392214835,0.0108219636284946,0.00855131018757283,0.00274233992986071,0.0342894889664297
2025-03-18,0.0148739832494251,0.0182349876382873,0.0129636897677926,0.0122156510156299,0.017498889344057,0.00319664634326584,0.0086020175162834,0.00954615261808914,0.0164724090277043,0.0111795029539456,0.0085298859828301,0.00285113469153583,0.0341306114248915
2025-03-19,0.0146771000130965,0.0182650781265971,0.0129616986196082,0.011633410470078,0.0165764012462363,0.0031697680697708,0.00853116521852703,0.0095738444653339,0.0156009991549876,0.0109535176215196,0.00845623798344661,0.00283433109599418,0.0340796860094078
2025-03-20,0.0144073344322307,0.0179063150330953,0.0129547945950599,0.0113345404709052,0.0156657419471265,0.00317770056593887,0.00854033847893143,0.00951740842385762,0.0147710157660625,0.0107307223278536,0.0084291361689902,0.00297591519209585,0.0347731276387283
2025-03-21,0.0138967902781929,0.0172483559679,0.0127894758946192,0.0114283465788836,0.0154617993397483,0.00315916174421431,0.00850339493907148,0.00950560604937051,0.0149905730861533,0.0101394762172489,0.00831705229797925,0.00296200166551088,0.0340881418126586
2025-03-24,0.0133774247813245,0.0166045899917249,0.0128941458305321,0.0112738331782302,0.0148595272159237,0.00313495556242741,0.00848677062879123,0.00948163319405144,0.014623465392953,0.0105292549144296,0.00823430921844433,0.00292657453984669,0.0338681490526993
2025-03-25,0.0140550130348922,0.0170428415335617,0.0130229889818897,0.010968247104905,0.0142406372742902,0.00313672120419974,0.00850403781662205,0.00949731259840373,0.0146474196190363,0.0121396221849591,0.00816007491695404,0.00282213977650598,0.0340379328019399
2025-03-26,0.013489774881604,0.0164487785326201,0.0129917490697154,0.0089327499380263,0.0136488671082051,0.00315258033939047,0.00846418040603546,0.00941013478500054,0.0142906905867323,0.0114144140317738,0.00786755534053595,0.00290548790734677,0.0338471931047849
2025-03-27,0.0136516368444306,0.0168725508933808,0.0129561197699658,0.0113917393341515,0.0133569292793813,0.00311930983810444,0.00844157032504383,0.00941902779489627,0.014044440326172,0.0113064864315376,0.00775154276663743,0.00295603400116297,0.033802659335884
2025-03-28,0.0131486703176008,0.0163401013516592,0.0129156447914729,0.00895636928823546,0.012852861362723,0.00308741290959624,0.00841637686558045,0.00937790225949214,0.0136886695067571,0.0112025652333511,0.0074798368691933,0.0029647014972617,0.0336592920286021
2025-03-31,0.0143715618959617,0.0176979528737321,0.012992110359377,0.0109761476308212,0.0149753903733971,0.00314465735769176,0.00847745366202502,0.00940633155687206,0.0135844699536121,0.0109518541512018,0.00740902361487859,0.00292648026131197,0.0337050301005234
2025-04-01,0.0150461644019432,0.0178212379213419,0.0129439757270989,0.00890908023329057,0.0156327894496373,0.0031326518269232,0.00848602891937307,0.00946992399779244,0.0161632948379525,0.0108185058067014,0.00832340049514236,0.00284669353666468,0.0336028020891609
