"Date","SPY","QQQ","IWM","EFA","EEM","AGG","TLT","GLD","USO","VNQ","GSG","HYG","IBIT"
2024-10-17,0.00769685517786359,0.0111100167678862,0.0114774672807107,0.00824253277200471,0.0111620176819715,0.00305575076707056,0.00835448641190742,0.00832114729768021,0.0235329968194781,0.00862467490564665,0.0139305577316248,0.00209615458292017,0.0350519922778633
2024-10-18,0.00752825058260666,0.0109027723460688,0.0123141772166716,0.00804785833699656,0.011395132336467,0.00309151181726332,0.00849880928751823,0.00818968855962128,0.0233240742752226,0.00863786896648138,0.0135302216172538,0.00208293871998223,0.0348900044451832
2024-10-21,0.00741230985749312,0.0107626466599091,0.0119981091222797,0.00797615362456952,0.0108806216212369,0.00307583149433275,0.00839336398445101,0.00826751000937599,0.02225329443884,0.00860875884578331,0.0133253318288481,0.00207751260853653,0.0347313543922915
2024-10-22,0.00731789836262072,0.0105457789605848,0.0132103186180468,0.00818150960081448,0.0108417583458037,0.0031782494757995,0.00862452657955056,0.00808144501375346,0.0216249773776103,0.00889453594963522,0.0129873729939081,0.00217981714906668,0.0345523307729418
2024-10-23,0.00720831554597051,0.010318379883361,0.0123574604710032,0.00809328922208131,0.0105783049684096,0.00314972468860313,0.00854351721507903,0.00817062549326159,0.0215768437411822,0.00882465034165662,0.013133987975107,0.00217693186425466,0.034343307230207
2024-10-24,0.00748793428892263,0.0109071017614401,0.012441003087187,0.00806091839588602,0.0104813811195581,0.00314097289066521,0.00850914434081222,0.00856920604750139,0.0208748763395807,0.00879167055805092,0.0125709656424257,0.00221242072542701,0.0344062808028811
2024-10-25,0.00735453657958597,0.0107954732792898,0.0119795907007492,0.00806063806043843,0.0103266171609233,0.00312335427154464,0.00850449129176745,0.00849419099329198,0.0202466250972418,0.00873951682140916,0.0121896403435778,0.0022093197570751,0.0351774534407727
2024-10-28,0.00724696439568629,0.0106446182580385,0.0118789402312868,0.00794588451277343,0.0100944664730632,0.0031027545732717,0.00847313566532756,0.0083330396647669,0.0198826959325579,0.00875462070550486,0.0118659010324867,0.0021819131756459,0.0339734467464676
2024-10-29,0.00714959161041174,0.0104614976492835,0.0112969532489443,0.00792857792219247,0.00993363736009457,0.00308097824591483,0.00843250009845962,0.00816612037708441,0.0228782760884074,0.00869120317335967,0.0138807259832833,0.00218323814387417,0.034064004804296
2024-10-30,0.00704856336185957,0.0104341164900222,0.0121947607461884,0.00783537632418249,0.00965686797407379,0.0030667392821545,0.00836727028849709,0.00824806591463154,0.0223764223880398,0.00868197155761999,0.013493207486011,0.00214838043601312,0.0341467410660374
2024-10-31,0.00703115406706375,0.0104759376825368,0.0118592151776173,0.00782066892994716,0.0100102089155652,0.00303679453064223,0.00829976746232429,0.00811465227587812,0.0223603456641322,0.00862377389284647,0.0134890717994402,0.00213664469041954,0.0345014775643593
2024-11-01,0.00834592089434524,0.0118325381429683,0.014237488241509,0.00791518702672328,0.010594359176779,0.00301181162956017,0.00827593367044545,0.00875924649113292,0.0225222441814891,0.00881823125751925,0.0133871651150973,0.00216693020145364,0.0339689537570682
2024-11-04,0.00778092528305412,0.0117568696370185,0.0137238485352874,0.00787879661421998,0.0104604665010017,0.00304003719862812,0.00835840845483761,0.00868379427197558,0.0222786420123998,0.00885982230998064,0.0132295223726505,0.0021292897659067,0.03367765900814
2024-11-05,0.00830089036635183,0.0116690204213581,0.0134475388931175,0.00780823811679825,0.0109259982463742,0.00304920300246413,0.0084717309314676,0.00853500034914632,0.0232546803311666,0.0088797414382436,0.0135774494534016,0.00213776266100521,0.0346211738601739
2024-11-06,0.00844610037142738,0.0117591818302276,0.0146671703976733,0.00800260852867329,0.0112492659926336,0.00303970026578047,0.00844420644285097,0.00838726183259254,0.0224181054080463,0.00885898794644341,0.0132094466161123,0.00213730967516628,0.0336567946610499
2024-11-07,0.00956933385978788,0.0125959382652138,0.013810666097965,0.00855570951383421,0.0116452675515356,0.00317225308497555,0.00891084549701789,0.00969197026337575,0.0219400941789244,0.00920483793416549,0.0127188293437945,0.00211431361116544,0.0352989562852811
2024-11-08,0.00928102243216774,0.0126381762702241,0.0138360602894684,0.00903661343015058,0.0122288189202477,0.00326963119308221,0.00895202455195183,0.00962100129181768,0.0214734132495772,0.00925152820083179,0.0126085229383947,0.00218081627866048,0.0348766393299956
2024-11-11,0.00903201501294964,0.0123698670508431,0.0137686007174033,0.00947045794664164,0.0136236380352575,0.00323952076695853,0.00900949444180946,0.00973830771878436,0.0215899051139095,0.00932045255086191,0.0126482323933264,0.00216022946542055,0.0346585745833192
2024-11-12,0.00885805386158071,0.0121939923074001,0.0137836338307871,0.0091329699581447,0.0130515456670771,0.00323546836672135,0.0089767611140107,0.0110379147856881,0.022224319490365,0.00928486133067363,0.0128594539170546,0.00213753706038835,0.0372572759396942
2024-11-13,0.00876635189450286,0.0120368183240934,0.0138268050593025,0.0100450135289902,0.0132124881077899,0.00328492938308372,0.00905964526421711,0.0100451773014171,0.0217799810598906,0.009404330458134,0.0125532786121753,0.00221983190397728,0.0371440778010525
2024-11-14,0.00867441190579738,0.0118612834227107,0.0138135401018346,0.00972831646443924,0.0131029294197281,0.0032634862154609,0.00906623112739158,0.0100769663328438,0.0213070028999955,0.00929706048746179,0.0120855566797808,0.0021898559944518,0.0369473717918089
2024-11-15,0.00870941984126498,0.011786446641345,0.0138420046301777,0.00938325983489199,0.0128971697491094,0.00323131340447434,0.00903664400465899,0.00995657216943666,0.0208981006635291,0.00927126077276248,0.0116693872519723,0.0021918231953457,0.0368744742595416
2024-11-18,0.00892451971546367,0.0124773664779102,0.0139078079607408,0.00915235057679495,0.0126770613554035,0.00321760119524763,0.00898902596835845,0.00988180117463793,0.0210611432929116,0.00926811668195512,0.0113938565906921,0.00216411927280334,0.0369671823448457
2024-11-19,0.00879365386872371,0.0123254159756391,0.0137995106347109,0.00899007297369553,0.0127689800519833,0.00320136207323356,0.0089382526622184,0.010097548506972,0.0219112298833094,0.00914094741488776,0.0121376161648709,0.00214520536454147,0.0367624344517759
2024-11-20,0.00868058722164615,0.0122087268909978,0.0137380217280993,0.00878336330571916,0.0128630473851603,0.00319227315321067,0.00890871551873717,0.00991470351341368,0.0214399287866841,0.00918708180050371,0.0118112148934677,0.00211737979531717,0.0366823688753549
2024-11-21,0.00857063731517819,0.01207746783972,0.0136545351803232,0.00859987750110041,0.0126618277788217,0.00319479199079845,0.00888369683301638,0.0100024350912108,0.0209741245125442,0.00912988295237174,0.0114017996454597,0.0020896401840185,0.0363939800451319
2024-11-22,0.0084926054843823,0.0119327750671635,0.013649969176029,0.00842612129680804,0.012291171813964,0.00313023153294409,0.00882335873185113,0.00994315797461406,0.0207915499526696,0.00909994488651275,0.0112078241312955,0.00206286806701426,0.0363908818273508
2024-11-25,0.00920915275061461,0.0106802482647789,0.0137282455400361,0.00863179635407174,0.0124522685818245,0.00314814367078184,0.00876784875040624,0.00988868004507528,0.0208093325972071,0.00905839514742653,0.0111451414848364,0.0020405022129221,0.0361928169335999
2024-11-26,0.00966649098668147,0.0132416341663638,0.0137062031848628,0.00881806756675028,0.0124526233797741,0.00325120183616471,0.00913044316877337,0.0125895787598772,0.0217119696332399,0.00911234868813919,0.0114392606984448,0.00209518921906192,0.0364549143439283
2024-11-27,0.00997066793384815,0.0133771926813848,0.0136710578901083,0.00899006953764215,0.0123932011659188,0.00327819177903449,0.00908937651954878,0.0121781262455139,0.0215486097942801,0.0090989878769465,0.0113741125934877,0.00211197838086786,0.0364812127278959
2024-11-29,0.0101658758327887,0.0135279115654863,0.0136036220786971,0.00907767323197736,0.0122705851839512,0.00326727789699893,0.00907340216653675,0.0117902529858992,0.0213305737796696,0.00904621709482926,0.011277266622292,0.00213270341322752,0.0368298998218489
2024-12-02,0.0103861055820549,0.013565682737889,0.0135267333884645,0.00961702621258522,0.0122667592469269,0.00329031993672172,0.00907676398526205,0.0108523453908983,0.0211906259894266,0.00900827832186017,0.0111453366190987,0.00212656085832126,0.0366200970521051
2024-12-03,0.0104563841305245,0.0136011772094773,0.0134833034201769,0.00901498986085273,0.0123775267034447,0.00323845879110009,0.00903350593765374,0.0109442057467578,0.0211110860780895,0.00910911758504538,0.0118100999427634,0.00210915369296255,0.0364463358830781
2024-12-04,0.0102878251800573,0.0129565004259836,0.0134187254925196,0.00814590044370332,0.0123154061394686,0.0032229526843,0.00903257343060587,0.0104056224585462,0.0218048008558745,0.00909897914901089,0.0113254132488598,0.00208418311772636,0.0364196461536265
2024-12-05,0.00994976605971836,0.0126957839962631,0.0133627391599615,0.00796497594015269,0.012018100035785,0.00323566596361955,0.0090918217414569,0.010284535541825,0.0217346196104387,0.00903312644364228,0.011281782875012,0.00207793349097646,0.0362365358926626
2024-12-06,0.00963456508926353,0.0107085916256852,0.0133510794185492,0.00783810463056574,0.0119866602993717,0.00321606013595828,0.00900806783188083,0.010257943070381,0.021350993278519,0.00900266398388712,0.0109864371969963,0.00205718458743919,0.0362012137588685
2024-12-09,0.00932845644165146,0.0113819883578493,0.0132889471310939,0.00771779278369228,0.0117845593677268,0.00320865926937044,0.00895585680094207,0.0099413128661899,0.0213235997905099,0.008937202634373,0.0108616875123097,0.00203901783983014,0.035910577707554
2024-12-10,0.00922335304285575,0.0112712182231786,0.0132128748170117,0.00750516111167974,0.0132847407853172,0.00315495264820768,0.00896103103935745,0.0101328635808265,0.0210575030979192,0.00887804118084123,0.0109153586335691,0.0020258072114945,0.0362137273119328
2024-12-11,0.00904954963602185,0.00972213110956855,0.0131797328159053,0.00765481165028321,0.0138671507106201,0.00314273398382472,0.00892529194736181,0.0101850931918557,0.0204905563394943,0.00898141383645413,0.0107357326826327,0.00199041902301406,0.0360149064988155
2024-12-12,0.00900687437028276,0.0115675663951619,0.0131180988043438,0.00753272959166797,0.0133610740364787,0.00320867152788422,0.00891788682113437,0.00994905462595165,0.021135151473092,0.00892263229092838,0.0107950875516015,0.0019661505817281,0.0361526525794261
2024-12-13,0.00892430613849994,0.0104077334604855,0.0131250534103212,0.00763766164741507,0.013051715037248,0.00318360925518342,0.00898641234343972,0.0103080074925453,0.0205728774296861,0.00887653729554493,0.0105270312569995,0.0019990744396778,0.0360145330328931
2024-12-16,0.00869686625225863,0.0108166601079064,0.0130869581086333,0.00747631026636486,0.0126271924944821,0.00321083259497726,0.00903470129026974,0.0103417337562311,0.0202908108223166,0.00882777513734569,0.0102622878654786,0.00204562791142751,0.0358582540388868
2024-12-17,0.00638541650566399,0.0113727428702537,0.0130311821324789,0.00725664388583198,0.0124333616833584,0.00320834946196523,0.00894300874684065,0.0102434158686669,0.0196916514809967,0.00878721500962486,0.0101743739023369,0.00203393343354278,0.036015941826355
2024-12-18,0.0084440497921294,0.0111526868597591,0.0130553350482238,0.00790857820703792,0.0136063570427435,0.00315192447938839,0.00891711939211867,0.0102149676104977,0.0190123451472919,0.00874169818712449,0.00992382700410276,0.00204307021204633,0.0356688612411804
2024-12-19,0.0108871352374185,0.0143810670761542,0.0137494773955881,0.0115269033041132,0.0149937801005689,0.00338379384557548,0.00900860486677066,0.0104743810013838,0.0182108467125947,0.00975404970180365,0.00978107845880821,0.00318943536408045,0.0360399949704626
2024-12-20,0.0103847184043519,0.0138112069046513,0.0137517681576354,0.0102982579693591,0.0141911066134369,0.00333866023521506,0.00908495525039392,0.0103656852623038,0.0172353195750714,0.00981766680473046,0.00953032717573978,0.00313378048020824,0.0361775418271472
2024-12-23,0.0101544739589737,0.0134105858119516,0.0136444718133751,0.00906849868588363,0.0136383430062992,0.00335614597364361,0.0090572379925484,0.0104313463378264,0.0163988437666455,0.0097924167895111,0.0102430923936726,0.00332311509858447,0.0359986315735246
2024-12-24,0.00818080135990912,0.0131687764656818,0.0135834345409025,0.00869967456727565,0.0132091792968382,0.00335221454330564,0.00906025899359772,0.0103016029108636,0.015861915179469,0.00975585173019882,0.0103356781265119,0.00328828468428936,0.0360297096290388
2024-12-26,0.0082364513224123,0.0130973619820659,0.0135430370699666,0.00877818673634322,0.0128073873022533,0.00333207955978648,0.00907907164374019,0.0102414850507482,0.0154516732135241,0.00972344007237788,0.0101449353360013,0.00329834534835236,0.0363512941060838
2024-12-27,0.00817283365341233,0.0128262179617396,0.0135003640673657,0.00885896443680513,0.0124572670386983,0.0033205906714159,0.00897877396471928,0.0101307905148456,0.0150800155137977,0.00969076560092296,0.00992122418588241,0.00326135629938263,0.036365749388793
2024-12-30,0.00819670946994965,0.0129013234574095,0.0135827486513206,0.00852169326701256,0.0121880317612314,0.00330810391845295,0.00903109629746002,0.0100463141665807,0.0147785325620603,0.00968184526231934,0.0096890487694518,0.00323127852065515,0.03621506809161
2024-12-31,0.00829589272453243,0.0129685050642681,0.0134790053438804,0.00878118597154667,0.0121961921251748,0.00323686897625158,0.00894108554425438,0.0100921878470937,0.0147072584790634,0.00964414257771481,0.0098018307994603,0.0032315506427975,0.0360373178302265
2025-01-02,0.00825682709527154,0.012862645268238,0.013433166959492,0.00861689328257262,0.0119852064028128,0.00328892463955858,0.00893126824177618,0.0101779080868503,0.0144257372988619,0.00963230312945506,0.00960814534134553,0.00313499625217258,0.035880765214476
2025-01-03,0.00824751332819616,0.0126168429614784,0.0133568955794903,0.00853876651818031,0.0117336893194671,0.0032454162602219,0.00889409493566068,0.0100808693408148,0.014828514763766,0.00949437801249045,0.00966736356482092,0.0032027731378436,0.035921192613611
2025-01-06,0.0082552155954478,0.0127950977900205,0.0133641371733833,0.00807548176857656,0.0118665025049506,0.00326176383782851,0.00884969154184136,0.0100640556595523,0.0147321862275312,0.00966134763553612,0.00943406716066471,0.00312216083412005,0.0358501154435784
2025-01-07,0.0082442938896235,0.0127213409958248,0.0133104598145779,0.0087630749832266,0.0116331252455937,0.00325994718969337,0.00881964866117778,0.01003137601179,0.0145010628938736,0.00970694647077139,0.00916885736981462,0.00303362348169463,0.0357494784181204
2025-01-08,0.00827596178353137,0.01308033941127,0.0132747177051899,0.00847468357330623,0.0116911956213198,0.00327082772776548,0.00883866190427795,0.00998748025763517,0.0143300039756286,0.00970037022732711,0.00899025172148368,0.00316087785997039,0.0361085042761533
2025-01-10,0.00827222601047515,0.0128020392624343,0.0132143904252957,0.00780299926483122,0.0115497061084054,0.00321520894929856,0.00879911869231975,0.00987565322614156,0.0143248584340516,0.00961988212460538,0.00879727018674465,0.00316728853196196,0.0360452201849882
2025-01-13,0.00833657591614797,0.0130084259574564,0.0133410441949494,0.00813383661824837,0.0128397361782397,0.00325683325173306,0.00877681639939513,0.0101252906479801,0.0184208455864257,0.0100673112459503,0.0113419672510271,0.0032102456127339,0.0358781299658617
2025-01-14,0.0083499199455463,0.0127646292759566,0.0132754768293024,0.00836929477817982,0.0125320403989283,0.00323249650417367,0.00872006093615546,0.00998074639331651,0.0185004358385487,0.0100792497850561,0.0112456675548811,0.00316825712606635,0.035733657574142
2025-01-15,0.00829247589274674,0.0125053896855067,0.013253661732538,0.00788619303710491,0.0125727233290484,0.00320365433881687,0.00869848191548301,0.00991490006237016,0.0179894160372528,0.0100651446448165,0.0115519066444092,0.00315686945669309,0.0356550836782511
2025-01-16,0.00843860487617266,0.0130959219999246,0.0133229617957984,0.0090947557849819,0.0127738620869162,0.00334399815258946,0.00882340559853878,0.00969873350503174,0.0194873380609575,0.00989165341705079,0.0115434416717389,0.00341215508486393,0.0355959977994676
2025-01-17,0.00844710549485492,0.0129213392993014,0.013273364527115,0.00880376911664787,0.0122272942982441,0.00332416550451263,0.00878094883920342,0.00985579520458135,0.0194524908756001,0.0103406915960493,0.0113944147392871,0.00341619806486483,0.0354272959699383
2025-01-21,0.00838304072819825,0.0130333296022158,0.0132017405670738,0.00828597360619523,0.012029582983299,0.00326612882238452,0.00874740598486647,0.00994296478630326,0.0188458460821603,0.0102297794532397,0.0117234678617399,0.00339312052321922,0.0354795763630682
2025-01-22,0.00828206959673693,0.0128256808707745,0.0132940708299003,0.00995448110463192,0.0121036626003384,0.00330743770681837,0.00870912766440272,0.00978551839486566,0.01887405560346,0.0107379770445671,0.0111688999270993,0.00332156325977576,0.0353196338053838
2025-01-23,0.00841903867192561,0.0127986040899261,0.0132249622838165,0.00860095426634435,0.0116513783044145,0.00329720383337149,0.00871337409957425,0.00987560673298513,0.0184098526924966,0.0105848614422588,0.011292698507573,0.00327661752834722,0.0352044725669044
2025-01-24,0.00841406356413362,0.0125694744303275,0.013165537467269,0.00865960549803802,0.0112890823569238,0.00328045376317412,0.0087050634705379,0.0098339616789481,0.018325462508167,0.0110205406766452,0.0108493863994167,0.00324533956810617,0.03506147959548
2025-01-27,0.00838254353926348,0.0124182359042263,0.0129316774915461,0.00891247491654379,0.0111701314908314,0.0032973457250462,0.00868567551135876,0.00978597262541686,0.0177420587479418,0.0105070738011365,0.0106736963070474,0.0032656847563953,0.0349239507318864
2025-01-28,0.00838778499996094,0.0134048864676526,0.0130894774863359,0.00844157702533141,0.0127223339867043,0.00333782909133122,0.0087024211533773,0.0098298024026684,0.0181552240628488,0.0108987481906957,0.0108846289826332,0.00325060067351044,0.0349444723072245
2025-01-29,0.00843577918308459,0.0133571124746818,0.0130365114300455,0.00814559895827075,0.0122978816943867,0.00327788778951766,0.00869216196947683,0.0097700618794489,0.0177993599797488,0.0107279300468017,0.0107105722094459,0.0032452025977611,0.034769199445404
2025-01-30,0.00845484927277389,0.0131502004188115,0.0129610494719014,0.0080216566510223,0.0117685392952224,0.00326872042074575,0.00863436994501813,0.0097796791111113,0.0176489942800936,0.0119648588041275,0.0105401313263902,0.00318501461826773,0.0351439681763381
2025-01-31,0.00837175112983533,0.013008759058885,0.0129511991213719,0.00813909404413804,0.0126139061004944,0.0032197422443832,0.00860188607094827,0.00982124817128315,0.0170260690538367,0.0112411393073387,0.0103523667989617,0.00319546489202887,0.0345153922537686
2025-02-03,0.00836133214907141,0.0127824097041733,0.0129244129602477,0.00817671216870424,0.0124415306263591,0.00323854201803666,0.00858326805254226,0.00978616830992283,0.0166017487780617,0.0106747598981063,0.0101737040603309,0.00319068036301836,0.0345581963941732
2025-02-04,0.0083516173097284,0.0126577140982565,0.0129136149037044,0.00898415919240738,0.011954482927638,0.00323940443786374,0.0085498974946711,0.00974626256969541,0.0162001213154016,0.0105823253746992,0.0100344866218995,0.00332750823168917,0.0343915496672796
2025-02-05,0.00829651207734108,0.0126062876852289,0.0129217897879345,0.00904100650197872,0.0126427539437219,0.00323088680751183,0.00865577920601313,0.00973238595640703,0.0158277095954235,0.0104788477877419,0.00986048893889045,0.00334944785320629,0.0343533055349226
2025-02-06,0.00826799613082143,0.0124584279657329,0.0129016916078538,0.00893089924197583,0.0118922129349764,0.00324718190659134,0.00860742763962349,0.00970889938812402,0.0161588563605148,0.0106435580719677,0.00976568052476543,0.00329308372717657,0.0341953118430892
2025-02-07,0.00827453930751621,0.012321925651931,0.0128468462568365,0.00861467752745014,0.0113311854579692,0.00322328403156029,0.00859024103413548,0.00965673307185683,0.0159110936394252,0.0104764467705462,0.00962352866325331,0.00332181603230257,0.0340494830519946
2025-02-10,0.00831067145575487,0.0124045413456756,0.0128519286018564,0.00851786808331681,0.0108537285891846,0.00322742363312069,0.00856624057317794,0.00963963361465435,0.0155451086883127,0.0103777218709995,0.00941506035801407,0.00314716614051419,0.0339371278266658
2025-02-11,0.00826805176501982,0.0123816251210915,0.0127974930218767,0.00859407215525874,0.011131317872482,0.00320198059314385,0.00853317635164332,0.009656217121579,0.0159267807222941,0.010220075343937,0.00967948004771694,0.00334212861816416,0.0337916451311402
2025-02-12,0.00825307255069462,0.0122354859160723,0.0127599706795233,0.0082817460345581,0.0107949791247745,0.00320514043613554,0.00851657841171061,0.00964106027257918,0.0157328870321934,0.0101342842156011,0.00958141617004971,0.00322131895863293,0.0337323817816689
2025-02-13,0.00826098841766256,0.012081670976714,0.0127416363974679,0.00826959660764042,0.0105506672064687,0.00324801652484056,0.00854117715376946,0.00953396729589177,0.0166168791077994,0.0099759959774233,0.00971204520756776,0.00319725454805651,0.0335970984855767
2025-02-14,0.0081999959381291,0.012173345325239,0.0127260326242543,0.00868024924185688,0.0104027544779525,0.00329491041254349,0.00868426894314489,0.0096209401860967,0.0162028078624985,0.0101704385280783,0.00960246567300116,0.00320918008703784,0.033449996144535
2025-02-18,0.00818439114199113,0.012034765051441,0.0126683812747513,0.00824953458020808,0.0103800715389367,0.00328396243447368,0.00864897328555569,0.00970519756138502,0.0159288162469553,0.010062661118991,0.0094711807104488,0.00322754795231573,0.033299348415092
2025-02-19,0.0081505133923656,0.0123161610031338,0.0125669377174111,0.00822347438016369,0.0105657283238904,0.00330142860224872,0.00867570729640657,0.00973098951375956,0.0161932358722619,0.00993191705306448,0.00982220325865918,0.00306738142495554,0.0333118636671274
2025-02-20,0.00814150172881387,0.0123967107523432,0.0125556497963005,0.00823524377835159,0.0105345737430582,0.00328165378102357,0.0086450084035476,0.00972210072347413,0.0161012787226893,0.00987076166418017,0.00980088716148586,0.00327183770416214,0.033219238921202
2025-02-21,0.00814291565230833,0.0123876010851632,0.0125339693986316,0.00821587757406085,0.0108476745578551,0.00326900688360801,0.00863902860544536,0.00963301550340385,0.015950892022505,0.00983450069554725,0.0097282880165955,0.00328237208749527,0.0331099774203246
2025-02-24,0.0082477652125241,0.0133592752593876,0.0127684365545996,0.0084945531009075,0.0107262306943982,0.00321202236895513,0.00865782132287388,0.00962470355637787,0.0177041110871364,0.00983303787412507,0.010344218199627,0.00298661626615961,0.0331766445442368
2025-02-25,0.00820978346658923,0.0131079977926759,0.0127374231265438,0.00803299483289403,0.011657375405182,0.00333767132332322,0.00862065646773229,0.00959809798058536,0.0173065472077833,0.00990459118138001,0.0101388117168849,0.003173665717389,0.0330606237220666
2025-02-26,0.00822297411855131,0.0129504348967121,0.0127128364104777,0.00807498737761482,0.0109655284053543,0.00334976855346021,0.00873689582921402,0.0096380454166016,0.0178865279549562,0.00980830493271784,0.010284914545725,0.00303550385287175,0.0335170962976351
2025-02-27,0.00819487287284575,0.0121224916938375,0.01265474815497,0.00803884789816979,0.0105551497778709,0.00329256856974913,0.00871362845848105,0.00963708142855906,0.0171256495499876,0.00977577388763902,0.0100169989917488,0.00322600512365786,0.0335713496602621
2025-02-28,0.00827113436203256,0.0123123420863456,0.0126679821557957,0.00812419661122672,0.0119144732290216,0.0032798466719822,0.00872560555403385,0.00967169379259994,0.016967536230278,0.00976644362310319,0.00969573544570283,0.00297022472149729,0.0335031780213013
2025-03-03,0.00833667883817266,0.0127803584041752,0.0126517846478804,0.0080658744208634,0.0136525442692452,0.00329533905233699,0.00874402145663967,0.00963975341212308,0.0165473797949496,0.0097201547305457,0.00961576834393501,0.00302480969566937,0.033356411892283
2025-03-04,0.00855784232555883,0.0138055262500649,0.0128610544262899,0.00805620800222696,0.0141848296215228,0.00328741255953033,0.00870080348877125,0.00968529336553846,0.0172723177216164,0.00968067696253599,0.00968147509509791,0.00315242417929978,0.0332474777467369
2025-03-05,0.00917975957382187,0.0135928545934374,0.0128288284206734,0.00803943493200569,0.0143436682801471,0.0032714971664976,0.00873248389755087,0.00967090502095546,0.0168378467932455,0.00970661307180166,0.00952444599318406,0.00329235154964329,0.0330943510227827
2025-03-06,0.00840922496116584,0.0136588570842256,0.0128081377767777,0.00870166114350304,0.017655175762953,0.0032837061572903,0.00874508021756598,0.00963031178962339,0.0175526503319554,0.00971436857992336,0.00941105266153702,0.0031958637295455,0.033152207685012
2025-03-07,0.0122643651577677,0.0154062013883505,0.0128456738308883,0.00871689903089438,0.0168270005466914,0.00323174220052276,0.00868252155308073,0.00963421795070978,0.0171389939835238,0.00999641221415244,0.00929459224603049,0.00305438797068614,0.0330668409458266
2025-03-10,0.0094428517789511,0.0150622397929122,0.0127888032416844,0.00872752164692209,0.0161059601017482,0.0032407710957166,0.00866113456072727,0.00954581670866209,0.0169898153065389,0.00997070829929693,0.00934603747854677,0.00291519927815862,0.032981504290731
2025-03-11,0.0134746798511442,0.0176541643176997,0.0129257630819643,0.013033622863284,0.0177205772518915,0.00331779663713288,0.00868665086744074,0.00956815842713955,0.0170489973582722,0.00998729933820661,0.00936374854504449,0.00315058667523853,0.0340522544993801
2025-03-12,0.0132049998478701,0.0170354649758604,0.0128944293967332,0.0119905098934148,0.01692410017086,0.00327346530348162,0.00867374315467786,0.00958305958156153,0.01672119400157,0.01009512840114,0.00880851174244295,0.00308695143295829,0.0342215829194601
2025-03-13,0.0126035375573985,0.0163753079471651,0.0128146822914938,0.0113303924088837,0.0159698653350607,0.00326109276289028,0.0085983506626046,0.00953788495169541,0.0165829099689367,0.0099449555079266,0.0089971849447876,0.00305731263713654,0.0340341697024096
2025-03-14,0.0124886378696549,0.0162510419261138,0.0128424923010038,0.00953993214464243,0.0151792177420236,0.00323754934827665,0.0086460645279584,0.0096170007030334,0.016358966556667,0.010288471536048,0.00879358216369551,0.00309441411624666,0.0340595806795778
2025-03-17,0.0128000382198256,0.0165084819172588,0.0129861343499451,0.0118572250209704,0.0157774497337756,0.00324629725049047,0.00862803028008073,0.00948570381158424,0.0158082321167214,0.0105747789746028,0.0085493017904255,0.00319501143464109,0.0343046913809321
2025-03-18,0.0123463561665756,0.0158833261047558,0.0129632206053595,0.0115571168947246,0.0159764038489661,0.00321417254989418,0.00859001823706243,0.00949874100390889,0.0151983347296967,0.0109719446036525,0.00849251558229156,0.00306249704854832,0.0341531242050888
2025-03-19,0.0122078687073025,0.0158924818248214,0.0129537547527877,0.0109635088821544,0.0151872091599512,0.00320775223200161,0.00856662789274322,0.00954573874616031,0.0146565461857308,0.0106248178770679,0.00841239467236411,0.003203332421628,0.0340859440509813
2025-03-20,0.0119945118445334,0.0156080877272296,0.012974971059021,0.0105824059443297,0.014385290211323,0.00320123352704586,0.0085368886484517,0.00951946835856423,0.0140268425786053,0.0104821881615753,0.00839170356635626,0.00310264259970918,0.034131210659741
2025-03-21,0.0116205497637977,0.0151113587139234,0.012948084804306,0.0106685016037298,0.0141803477502707,0.00316932179845567,0.00851398060668778,0.0095076256916025,0.0140646275438549,0.00998457836750838,0.00829775925883283,0.00318932411013687,0.0340023602363115
2025-03-24,0.0112786638102801,0.0146326386010212,0.0128956423960813,0.0095037501157588,0.0136327442588083,0.00315350048968745,0.00848422542654233,0.00951173646120167,0.0134411955805343,0.0103986729978584,0.00823267005987991,0.00304044651365033,0.0338878508187405
2025-03-25,0.0117226081581876,0.0149704229800141,0.0130250399359508,0.00760285497747028,0.0130275318306727,0.00316421944210351,0.0085056451208516,0.00950147286700101,0.0132935231394823,0.0104411568944831,0.00816222153673165,0.00305880279158633,0.0340570754564918
2025-03-26,0.0113810324504926,0.01454610410565,0.0129918496618469,0.00990439277215494,0.0124452829084473,0.0031445004052826,0.00856212066783621,0.00945438137479149,0.012675120363161,0.011322508930243,0.00796965954800399,0.00307140653722952,0.0338697057015701
2025-03-27,0.0114848118283006,0.0148886140302995,0.012896437716292,0.00774438310025907,0.0121116765818005,0.0031368433259352,0.00846887840987456,0.00940120676776491,0.0122060691681132,0.0114435983990613,0.00766036474900453,0.00315980463466983,0.0337817076063462
2025-03-28,0.0119123038480322,0.0155144279296548,0.0129302580707045,0.0106190582653261,0.0124151246470444,0.00311819649691806,0.0084187141852573,0.00939267640205209,0.0132415047363044,0.0107217103522117,0.00755518912957307,0.00315805055220672,0.0336781436516017
2025-03-31,0.0127095381906544,0.0163956929881903,0.0130013404405948,0.010645483179884,0.0141972595096751,0.00316273083188331,0.00847404748779871,0.00940231186260206,0.0126135044556468,0.0104821506289432,0.00745368658985192,0.00303885538157295,0.0337193318562531
2025-04-01,0.0136715753612453,0.0175273924589041,0.0130577129053262,0.00810204341784342,0.0148339492395804,0.00313155155181372,0.00849118919497633,0.00944397139270762,0.014862506520494,0.0105541219574232,0.00831602676005157,0.00303319395953801,0.0336573612169923
